0 3363.22  0  -97.2773
0 3377.01  0  -94.0847
0 3390.79  0  -87.3591
0 3404.58  0  -77.275
0 3418.36  0  -77.7918
0 3432.14  0  -78.3441
0 3445.93  0  -78.7599
0 3459.71  0  -79.4751
0 3473.49  0  -80.4622
0 3487.28  0  -81.6802
0 3501.06  0  -83.7661
0 3514.85  0  -84.5142
0 3528.63  0  -85.379
0 3542.41  0  -86.7598
0 3556.2  0  -88.0919
0 3569.98  0  -88.6389
0 3583.76  0  -89.3121
0 3597.55  0  -90.053
0 3611.33  0  -91.2683
0 3625.12  0  -93.1242
0 3638.9  0  -97.0939
0 3652.68  0  -107.843
0 3666.47  0  -106.315
0 3680.25  0  -104.166
0 3694.03  0  -101.5
0 3707.82  0  -99.7373
0 3721.6  0  -99.2682
0 3735.38  0  -98.5414
0 3749.17  0  -103.699
0 3762.95  0  -99.4443
0 3776.74  0  -95.5899
0 3790.52  0  -91.1797
0 3804.3  0  -85.5265
0 3818.09  0  -84.0497
0 3831.87  0  -82.7073
0 3845.65  0  -78.2248
0 3859.44  0  -76.6091
0 3873.22  0  -76.7673
0 3887.01  0  -76.9547
0 3900.79  0  -76.715
0 3914.57  0  -77.438
0 3928.36  0  -78.3222
0 3942.14  0  -79.995
0 3955.92  0  -81.503
0 3969.71  0  -81.4206
0 3983.49  0  -81.3318
0 3997.28  0  -81.2341
0 4011.06  0  -81.1233
0 4024.84  0  -80.9877
0 4038.63  0  -80.8074
0 4052.41  0  -80.4628
0 4066.19  0  -80.4941
0 4079.98  0  -80.5349
0 4093.76  0  -80.6585
0 4107.54  0  -80.732
0 4121.33  0  -80.7192
0 4135.11  0  -80.7022
0 4148.9  0  -80.813
0 4162.68  0  -80.7253
0 4176.46  0  -80.606
0 4190.25  0  -80.4415
0 4204.03  0  -80.2321
0 4217.81  0  -80.1731
0 4231.6  0  -80.1096
0 4245.38  0  -80.0398
0 4259.17  0  -79.9628
0 4272.95  0  -79.8681
0 4286.73  0  -79.7678
0 4300.52  0  -79.5308
0 4314.3  0  -79.5009
0 4328.08  0  -79.4694
0 4341.87  0  -79.4365
0 4355.65  0  -79.4013
0 4369.44  0  -79.3703
0 4383.22  0  -79.3286
0 4397  0  -79.3819
0 4410.79  0  -79.2722
0 4424.57  0  -79.059
0 4438.35  0  -78.765
0 4452.14  0  -78.096
0 4465.92  0  -78.1655
0 4479.7  0  -78.2416
0 4493.49  0  -78.3912
0 4507.27  0  -78.4943
0 4521.06  0  -78.4829
0 4534.84  0  -78.4711
0 4548.62  0  -78.3263
0 4562.41  0  -78.3538
0 4576.19  0  -78.3977
0 4589.97  0  -78.4124
0 4603.76  0  -78.389
0 4617.54  0  -78.5422
0 4631.33  0  -78.7065
0 4645.11  0  -79.0539
0 4658.89  0  -79.2352
0 4672.68  0  -79.2393
0 4686.46  0  -79.2486
0 4700.24  0  -78.9663
0 4714.03  0  -79.099
0 4727.81  0  -79.2315
0 4741.6  0  -79.3879
0 4755.38  0  -79.5398
0 4769.16  0  -79.3089
0 4782.95  0  -79.326
0 4796.73  0  -76.5885
0 4810.51  0  -77.0186
0 4824.3  0  -79.028
0 4838.08  0  -82.7072
0 4851.87  0  -89.6282
0 4865.65  0  -90.1708
0 4879.43  0  -90.6056
0 4893.22  0  -89.6326
0 4907  0  -88.7325
0 4920.78  0  -88.4997
0 4934.57  0  -88.3128
0 4948.35  0  -88.1295
0 4962.13  0  -87.6765
0 4975.92  0  -87.1425
0 4989.7  0  -86.4326
0 5003.49  0  -86.028
0 5017.27  0  -85.7672
0 5031.05  0  -85.4871
0 5044.84  0  -85.1933
0 5058.62  0  -84.8404
0 5072.4  0  -84.5434
0 5086.19  0  -83.8399
0 5099.97  0  -83.7951
0 5113.76  0  -83.6799
0 5127.54  0  -83.6479
0 5141.32  0  -83.5962
0 5155.11  0  -82.9764
0 5168.89  0  -82.5215
0 5182.67  0  -80.8033
0 5196.46  0  -80.8816
0 5210.24  0  -81.2177
0 5224.03  0  -81.4035
0 5237.81  0  -81.9426
0 5251.59  0  -81.7575
0 5265.38  0  -81.5616
0 5279.16  0  -81.0714
0 5292.94  0  -80.7144
0 5306.73  0  -80.9036
0 5320.51  0  -81.2114
0 5334.29  0  -81.799
0 5348.08  0  -82.555
0 5361.86  0  -82.9199
0 5375.65  0  -83.1642
0 5389.43  0  -83.1371
0 5403.21  0  -82.9136
0 5417  0  -84.8402
0 5430.78  0  -86.0873
0 5444.56  0  -83.0824
0 5458.35  0  -78.8522
0 5472.13  0  -77.7121
0 5485.92  0  -76.7486
0 5499.7  0  -74.1427
0 5513.48  0  -74.0278
0 5527.27  0  -74.0817
0 5541.05  0  -75.0739
0 5554.83  0  -76.494
0 5568.62  0  -74.6109
0 5582.4  0  -72.8853
0 5596.19  0  -69.547
0 5609.97  0  -67.864
0 5623.75  0  -66.8581
0 5637.54  0  -65.7672
0 5651.32  0  -64.1815
0 5665.1  0  -63.1129
0 5678.89  0  -61.9503
0 5692.67  0  -60.1779
0 5706.45  0  -58.4594
0 5720.24  0  -57.4789
0 5734.02  0  -56.4556
0 5747.81  0  -54.7807
0 5761.59  0  -53.6793
0 5775.37  0  -52.5824
0 5789.16  0  -51.2411
0 5802.94  0  -49.2468
0 5816.72  0  -48.4732
0 5830.51  0  -47.6424
0 5844.29  0  -46.8215
0 5858.08  0  -45.8603
0 5871.86  0  -44.5749
0 5885.64  0  -43.3597
0 5899.43  0  -40.5739
0 5913.21  0  -39.6914
0 5926.99  0  -38.9213
0 5940.78  0  -38.6304
0 5954.56  0  -38.6261
0 5968.35  0  -36.6303
0 5982.13  0  -34.5269
0 5995.91  0  -31.4803
0 6009.7  0  -29.5056
0 6023.48  0  -20.58
0 6037.26  0  -22.6325
0 6051.05  0  -13.6465
0 6064.83  0  -18.4811
0 6078.61  0  -23.9657
0 6092.4  0  -27.9034
0 6106.18  0  -33.0778
0 6119.97  0  -37.707
0 6133.75  0  -39.8863
0 6147.53  0  -42.1646
0 6161.32  0  -41.9497
0 6175.1  0  -42.9388
0 6188.88  0  -43.8472
0 6202.67  0  -45.4302
0 6216.45  0  -49.2428
0 6230.24  0  -50.4318
0 6244.02  0  -51.9182
0 6257.8  0  -54.2272
0 6271.59  0  -56.4462
0 6285.37  0  -57.7456
0 6299.15  0  -59.0891
0 6312.94  0  -54.0116
0 6326.72  0  -54.9003
0 6340.51  0  -54.6933
0 6354.29  0  -54.3231
0 6368.07  0  -53.0001
0 6381.86  0  -52.4034
0 6395.64  0  -51.93
0 6409.42  0  -50.636
0 6423.21  0  -49.5803
0 6436.99  0  -48.9675
0 6450.78  0  -48.2605
0 6464.56  0  -43.9834
0 6478.34  0  -42.3023
0 6492.13  0  -41.2405
0 6505.91  0  -42.8038
0 6519.69  0  -46.119
0 6533.48  0  -46.8737
0 6547.26  0  -47.7207
0 6561.04  0  -45.5837
0 6574.83  0  -44.5529
0 6588.61  0  -44.0142
0 6602.4  0  -43.2393
0 6616.18  0  -40.9571
0 6629.96  0  -40.0756
0 6643.75  0  -39.4533
0 6657.53  0  -41.5709
0 6671.31  0  -44.0399
0 6685.1  0  -44.932
0 6698.88  0  -45.7403
0 6712.67  0  -45.7143
0 6726.45  0  -45.9863
0 6740.23  0  -46.2201
0 6754.02  0  -47.633
0 6767.8  0  -51.1914
0 6781.58  0  -52.4202
0 6795.37  0  -53.737
0 6809.15  0  -53.3485
0 6822.94  0  -53.1545
0 6836.72  0  -53.3269
0 6850.5  0  -53.5353
0 6864.29  0  -53.7786
0 6878.07  0  -54.0287
0 6891.85  0  -54.2811
0 6905.64  0  -54.5316
0 6919.42  0  -54.7786
0 6933.2  0  -55.021
0 6946.99  0  -55.2586
0 6960.77  0  -54.2875
0 6974.56  0  -53.7928
0 6988.34  0  -53.5301
0 7002.12  0  -53.5956
0 7015.91  0  -54.8943
0 7029.69  0  -55.2775
0 7043.47  0  -55.7053
0 7057.26  0  -56.2737
0 7071.04  0  -56.8642
0 7084.83  0  -57.2799
0 7098.61  0  -57.6629
0 7112.39  0  -57.3988
0 7126.18  0  -57.4639
0 7139.96  0  -57.5524
0 7153.74  0  -57.796
0 7167.53  0  -58.2945
0 7181.31  0  -58.5695
0 7195.1  0  -58.8437
0 7208.88  0  -55.6974
0 7222.66  0  -52.8767
0 7236.45  0  -51.3046
0 7250.23  0  -50.1494
0 7264.01  0  -54.0735
0 7277.8  0  -54.4743
0 7291.58  0  -55.2908
0 7305.36  0  -56.6496
0 7319.15  0  -58.7565
0 7332.93  0  -59.76
0 7346.72  0  -60.7144
0 7360.5  0  -62.7885
0 7374.28  0  -64.2493
0 7388.07  0  -65.4088
0 7401.85  0  -66.1582
0 7415.63  0  -65.3125
0 7429.42  0  -65.5338
0 7443.2  0  -65.7129
0 7456.99  0  -65.4977
0 7470.77  0  -65.1627
0 7484.55  0  -65.1516
0 7498.34  0  -65.1772
0 7512.12  0  -66.0853
0 7525.9  0  -66.5431
0 7539.69  0  -66.9578
0 7553.47  0  -67.0743
0 7567.26  0  -66.6272
0 7581.04  0  -66.6424
0 7594.82  0  -66.6584
0 7608.61  0  -67.6215
0 7622.39  0  -68.5231
0 7636.17  0  -69.0753
0 7649.96  0  -69.5788
0 7663.74  0  -62.5918
0 7677.53  0  -59.6881
0 7691.31  0  -57.6127
0 7705.09  0  -58.7871
0 7718.88  0  -63.6964
0 7732.66  0  -64.6482
0 7746.44  0  -65.9501
0 7760.23  0  -66.2804
0 7774.01  0  -66.7081
0 7787.79  0  -67.1446
0 7801.58  0  -67.524
0 7815.36  0  -67.6881
0 7829.15  0  -67.9723
0 7842.93  0  -68.2341
0 7856.71  0  -68.3804
0 7870.5  0  -68.4761
0 7884.28  0  -68.6455
0 7898.06  0  -68.8139
0 7911.85  0  -68.3885
0 7925.63  0  -68.2749
0 0  1  -87.2105
0 13.7837  1  -87.222
0 27.5674  1  -87.2552
0 41.3511  1  -87.328
0 55.1348  1  -87.3782
0 68.9185  1  -87.342
0 82.7022  1  -87.3304
0 96.486  1  -87.3617
0 110.27  1  -87.2928
0 124.053  1  -87.197
0 137.837  1  -87.1417
0 151.621  1  -87.1035
0 165.404  1  -86.7378
0 179.188  1  -86.2818
0 192.972  1  -85.6556
0 206.756  1  -85.2308
0 220.539  1  -85.1184
0 234.323  1  -84.9947
0 248.107  1  -84.8564
0 261.89  1  -84.6978
0 275.674  1  -84.5074
0 289.458  1  -84.2619
0 303.242  1  -83.9835
0 317.025  1  -83.7685
0 330.809  1  -83.4307
0 344.593  1  -82.8439
0 358.376  1  -82.8622
0 372.16  1  -83.3856
0 385.944  1  -84.1679
0 399.728  1  -85.2421
0 413.511  1  -85.1729
0 427.295  1  -85.0728
0 441.079  1  -84.9648
0 454.862  1  -84.8465
0 468.646  1  -84.7135
0 482.43  1  -84.5529
0 496.213  1  -84.3468
0 509.997  1  -84.2396
0 523.781  1  -84.1784
0 537.565  1  -84.1342
0 551.348  1  -84.0985
0 565.132  1  -83.8943
0 578.916  1  -83.6397
0 592.699  1  -83.2957
0 606.483  1  -83.0324
0 620.267  1  -82.9133
0 634.051  1  -82.7576
0 647.834  1  -82.5426
0 661.618  1  -82.4305
0 675.402  1  -82.3073
0 689.185  1  -82.1154
0 702.969  1  -81.9111
0 716.753  1  -81.9402
0 730.536  1  -81.9525
0 744.32  1  -81.934
0 758.104  1  -81.9969
0 771.888  1  -82.1383
0 785.671  1  -82.3145
0 799.455  1  -82.54
0 813.239  1  -82.6331
0 827.022  1  -82.7378
0 840.806  1  -82.8759
0 854.59  1  -82.9916
0 868.374  1  -83.0041
0 882.157  1  -83.0215
0 895.941  1  -83.0465
0 909.725  1  -82.9264
0 923.508  1  -82.6457
0 937.292  1  -82.1031
0 951.076  1  -81.3331
0 964.86  1  -82.533
0 978.643  1  -84.313
0 992.427  1  -86.8147
0 1006.21  1  -88.0746
0 1019.99  1  -86.4711
0 1033.78  1  -84.5171
0 1047.56  1  -80.5187
0 1061.35  1  -80.7734
0 1075.13  1  -82.0194
0 1088.91  1  -83.7684
0 1102.7  1  -85.5094
0 1116.48  1  -85.5981
0 1130.26  1  -85.7092
0 1144.05  1  -85.8562
0 1157.83  1  -85.9318
0 1171.62  1  -85.9334
0 1185.4  1  -85.9107
0 1199.18  1  -85.8517
0 1212.97  1  -85.9442
0 1226.75  1  -86.0659
0 1240.53  1  -86.2241
0 1254.32  1  -86.3659
0 1268.1  1  -86.4051
0 1281.88  1  -86.4454
0 1295.67  1  -86.4868
0 1309.45  1  -86.5294
0 1323.24  1  -86.5733
0 1337.02  1  -86.6184
0 1350.8  1  -86.6648
0 1364.59  1  -86.7125
0 1378.37  1  -86.7616
0 1392.15  1  -86.8122
0 1405.94  1  -86.8643
0 1419.72  1  -86.9179
0 1433.51  1  -86.9731
0 1447.29  1  -87.03
0 1461.07  1  -87.0887
0 1474.86  1  -87.1491
0 1488.64  1  -87.2115
0 1502.42  1  -87.2758
0 1516.21  1  -87.3422
0 1529.99  1  -87.4107
0 1543.78  1  -87.4814
0 1557.56  1  -87.5545
0 1571.34  1  -87.63
0 1585.13  1  -87.7081
0 1598.91  1  -87.7889
0 1612.69  1  -87.8725
0 1626.48  1  -87.959
0 1640.26  1  -88.0487
0 1654.04  1  -88.1417
0 1667.83  1  -88.2382
0 1681.61  1  -88.3384
0 1695.4  1  -88.4425
0 1709.18  1  -88.5507
0 1722.96  1  -88.6634
0 1736.75  1  -88.7808
0 1750.53  1  -88.9032
0 1764.31  1  -89.031
0 1778.1  1  -89.1647
0 1791.88  1  -89.3046
0 1805.67  1  -89.4513
0 1819.45  1  -89.6055
0 1833.23  1  -89.7677
0 1847.02  1  -89.9387
0 1860.8  1  -90.1196
0 1874.58  1  -90.3113
0 1888.37  1  -90.5152
0 1902.15  1  -90.7329
0 1915.94  1  -90.9663
0 1929.72  1  -91.218
0 1943.5  1  -91.4911
0 1957.29  1  -91.7898
0 1971.07  1  -92.1199
0 1984.85  1  -92.4899
0 1998.64  1  -92.9129
0 2012.42  1  -93.4091
0 2026.2  1  -94.0288
0 2039.99  1  -94.805
0 2053.77  1  -95.6289
0 2067.56  1  -95.8016
0 2081.34  1  -96.0068
0 2095.12  1  -96.4577
0 2108.91  1  -96.6158
0 2122.69  1  -96.6033
0 2136.47  1  -96.5036
0 2150.26  1  -97.0889
0 2164.04  1  -96.2724
0 2177.83  1  -95.3449
0 2191.61  1  -93.9328
0 2205.39  1  -92.7155
0 2219.18  1  -92.4972
0 2232.96  1  -92.1968
0 2246.74  1  -91.6958
0 2260.53  1  -91.6853
0 2274.31  1  -91.8598
0 2288.1  1  -92.0834
0 2301.88  1  -92.3549
0 2315.66  1  -92.5755
0 2329.45  1  -92.8928
0 2343.23  1  -93.3936
0 2357.01  1  -93.6194
0 2370.8  1  -93.3611
0 2384.58  1  -93.0642
0 2398.37  1  -92.6455
0 2412.15  1  -92.4328
0 2425.93  1  -92.2167
0 2439.72  1  -91.9355
0 2453.5  1  -91.6352
0 2467.28  1  -91.5114
0 2481.07  1  -91.3461
0 2494.85  1  -91.0934
0 2508.63  1  -90.9572
0 2522.42  1  -90.8648
0 2536.2  1  -90.621
0 2549.99  1  -90.1042
0 2563.77  1  -91.0209
0 2577.55  1  -92.2145
0 2591.34  1  -93.5945
0 2605.12  1  -94.8885
0 2618.9  1  -94.8119
0 2632.69  1  -94.7172
0 2646.47  1  -94.9078
0 2660.26  1  -94.6182
0 2674.04  1  -94.0494
0 2687.82  1  -93.3919
0 2701.61  1  -92.4373
0 2715.39  1  -92.2097
0 2729.17  1  -91.9428
0 2742.96  1  -91.5632
0 2756.74  1  -91.3855
0 2770.53  1  -91.5632
0 2784.31  1  -91.8822
0 2798.09  1  -92.558
0 2811.88  1  -92.1777
0 2825.66  1  -91.4594
0 2839.44  1  -90.4393
0 2853.23  1  -89.2859
0 2867.01  1  -89.0691
0 2880.79  1  -88.7441
0 2894.58  1  -88.2213
0 2908.36  1  -88.2858
0 2922.15  1  -88.8368
0 2935.93  1  -89.6953
0 2949.71  1  -90.7781
0 2963.5  1  -91.1333
0 2977.28  1  -91.7819
0 2991.06  1  -92.8628
0 3004.85  1  -93.8311
0 3018.63  1  -92.3824
0 3032.42  1  -90.4466
0 3046.2  1  -87.0037
0 3059.98  1  -85.2641
0 3073.77  1  -84.144
0 3087.55  1  -82.7235
0 3101.33  1  -80.8697
0 3115.12  1  -80.118
0 3128.9  1  -79.1552
0 3142.69  1  -77.7629
0 3156.47  1  -76.7302
0 3170.25  1  -76.3418
0 3184.04  1  -75.7269
0 3197.82  1  -74.6571
0 3211.6  1  -74.5868
0 3225.39  1  -74.5705
0 3239.17  1  -73.8436
0 3252.95  1  -75.7402
0 3266.74  1  -79.2991
0 3280.52  1  -83.3761
0 3294.31  1  -87.1705
0 3308.09  1  -89.6633
0 3321.87  1  -89.6459
0 3335.66  1  -90.2362
0 3349.44  1  -91.8883
0 3363.22  1  -89.4045
0 3377.01  1  -84.9545
0 3390.79  1  -78.2982
0 3404.58  1  -71.4005
0 3418.36  1  -71.9565
0 3432.14  1  -72.5149
0 3445.93  1  -73.0925
0 3459.71  1  -73.9225
0 3473.49  1  -74.9707
0 3487.28  1  -76.3652
0 3501.06  1  -77.9187
0 3514.85  1  -78.7776
0 3528.63  1  -79.8614
0 3542.41  1  -81.2233
0 3556.2  1  -82.3167
0 3569.98  1  -82.9768
0 3583.76  1  -83.7354
0 3597.55  1  -84.6664
0 3611.33  1  -85.9345
0 3625.12  1  -87.7491
0 3638.9  1  -89.5751
0 3652.68  1  -93.121
0 3666.47  1  -92.2324
0 3680.25  1  -91.4326
0 3694.03  1  -90.5125
0 3707.82  1  -89.946
0 3721.6  1  -89.9089
0 3735.38  1  -89.9611
0 3749.17  1  -91.5409
0 3762.95  1  -89.8201
0 3776.74  1  -87.1375
0 3790.52  1  -82.9636
0 3804.3  1  -78.1684
0 3818.09  1  -76.5705
0 3831.87  1  -74.5631
0 3845.65  1  -70.9957
0 3859.44  1  -69.9742
0 3873.22  1  -70.1494
0 3887.01  1  -70.2699
0 3900.79  1  -70.3735
0 3914.57  1  -71.1412
0 3928.36  1  -72.1958
0 3942.14  1  -73.6695
0 3955.92  1  -74.666
0 3969.71  1  -74.5834
0 3983.49  1  -74.4935
0 3997.28  1  -74.3931
0 4011.06  1  -74.277
0 4024.84  1  -74.1316
0 4038.63  1  -73.9248
0 4052.41  1  -73.7021
0 4066.19  1  -73.7434
0 4079.98  1  -73.8104
0 4093.76  1  -73.9194
0 4107.54  1  -73.9716
0 4121.33  1  -73.9641
0 4135.11  1  -73.9813
0 4148.9  1  -74.0341
0 4162.68  1  -73.9396
0 4176.46  1  -73.8118
0 4190.25  1  -73.6452
0 4204.03  1  -73.487
0 4217.81  1  -73.4322
0 4231.6  1  -73.3725
0 4245.38  1  -73.306
0 4259.17  1  -73.2298
0 4272.95  1  -73.1384
0 4286.73  1  -73.0136
0 4300.52  1  -72.8492
0 4314.3  1  -72.8279
0 4328.08  1  -72.8054
0 4341.87  1  -72.7816
0 4355.65  1  -72.7573
0 4369.44  1  -72.7335
0 4383.22  1  -72.7226
0 4397  1  -72.73
0 4410.79  1  -72.5969
0 4424.57  1  -72.3686
0 4438.35  1  -72.009
0 4452.14  1  -71.5922
0 4465.92  1  -71.6815
0 4479.7  1  -71.7936
0 4493.49  1  -71.9399
0 4507.27  1  -72.0244
0 4521.06  1  -72.0309
0 4534.84  1  -72.0067
0 4548.62  1  -71.9422
0 4562.41  1  -71.9986
0 4576.19  1  -72.0598
0 4589.97  1  -72.0972
0 4603.76  1  -72.1611
0 4617.54  1  -72.346
0 4631.33  1  -72.5836
0 4645.11  1  -72.885
0 4658.89  1  -73.0285
0 4672.68  1  -73.0573
0 4686.46  1  -73.0216
0 4700.24  1  -72.9232
0 4714.03  1  -73.0834
0 4727.81  1  -73.2489
0 4741.6  1  -73.4201
0 4755.38  1  -73.4984
0 4769.16  1  -73.4104
0 4782.95  1  -72.8947
0 4796.73  1  -71.9111
0 4810.51  1  -73.0856
0 4824.3  1  -75.1524
0 4838.08  1  -77.7195
0 4851.87  1  -81.313
0 4865.65  1  -82.3667
0 4879.43  1  -83.9826
0 4893.22  1  -87.0672
0 4907  1  -88.9088
0 4920.78  1  -88.8362
0 4934.57  1  -88.3952
0 4948.35  1  -88.0624
0 4962.13  1  -88.5686
0 4975.92  1  -89.4162
0 4989.7  1  -90.9517
0 5003.49  1  -90.8739
0 5017.27  1  -90.709
0 5031.05  1  -90.515
0 5044.84  1  -90.2735
0 5058.62  1  -89.9996
0 5072.4  1  -89.5059
0 5086.19  1  -89.4192
0 5099.97  1  -87.7166
0 5113.76  1  -87.8626
0 5127.54  1  -87.9388
0 5141.32  1  -88.0923
0 5155.11  1  -88.3415
